Frame;ID;Fluid Velocity;Agent Velocity;Qtd of Particles;Agent Mass in kg 
17;83;float3(0f, 0f, 0f);float3(0.0055333f, 0f, 0.03429702f);0;65
17;84;float3(0f, 0f, 0f);float3(-0.001856379f, 0f, 0.04058256f);0;65
17;85;float3(0f, 0f, 0f);float3(-0.002755255f, 0f, 0.04053146f);0;65
17;86;float3(0f, 0f, 0f);float3(-0.01653375f, 0f, 0.03230442f);0;65
17;87;float3(0f, 0f, 0f);float3(-0.01038601f, 0f, 0.02847865f);0;65
17;88;float3(0f, 0f, 0f);float3(-0.01921119f, 0f, 0.03579554f);0;65
17;89;float3(0f, 0f, 0f);float3(-0.01948001f, 0f, 0.03564996f);0;65
17;90;float3(0f, 0f, 0f);float3(-0.02547473f, 0f, 0.03164536f);0;65
17;91;float3(0f, 0f, 0f);float3(-0.01989913f, 0f, 0.03541772f);0;65
17;92;float3(0f, 0f, 0f);float3(-0.03311189f, 0f, 0.02353706f);0;65
17;93;float3(0f, 0f, 0f);float3(0.03330628f, 0f, 0.02326118f);0;65
17;94;float3(0f, 0f, 0f);float3(0.01522055f, 0f, 0.03766597f);0;65
17;95;float3(0f, 0f, 0f);float3(0.02386406f, 0f, 0.03287701f);0;65
17;96;float3(0f, 0f, 0f);float3(0.02318233f, 0f, 0.0333612f);0;65
17;97;float3(0f, 0f, 0f);float3(0.00792881f, 0f, 0.03984375f);0;65
17;98;float3(0f, 0f, 0f);float3(0.01746881f, 0f, 0.03667739f);0;65
17;99;float3(0f, 0f, 0f);float3(0.01011337f, 0f, 0.03934603f);0;65
18;0;float3(0f, 0f, 0f);float3(0.03950752f, 0f, -0.009462922f);0;65
18;1;float3(0f, 0f, 0f);float3(0.03977709f, 0f, -0.008256722f);0;65
18;2;float3(0f, 0f, 0f);float3(0.03228657f, 0f, -0.005394179f);0;65
18;3;float3(0f, 0f, 0f);float3(0.04061902f, 0f, 0.0006968805f);0;65
18;4;float3(0f, 0f, 0f);float3(0.04050541f, 0f, -0.003114866f);0;65
18;5;float3(0f, 0f, 0f);float3(0.04059129f, 0f, 0.001654594f);0;65
18;6;float3(0f, 0f, 0f);float3(0.03696826f, 0f, 0.002024518f);0;65
18;7;float3(0f, 0f, 0f);float3(0.03599269f, 0f, 0.006808374f);0;65
18;8;float3(0f, 0f, 0f);float3(0.04054067f, 0f, -0.002616237f);0;65
18;9;float3(0f, 0f, 0f);float3(0.04060986f, 0f, -0.001108949f);0;65
18;10;float3(0f, 0f, 0f);float3(0.040624f, 0f, 0.0002848242f);0;65
18;11;float3(0f, 0f, 0f);float3(0.04060741f, 0f, 0.001195229f);0;65
18;12;float3(0f, 0f, 0f);float3(0.04047526f, 0f, 0.003484858f);0;65
18;13;float3(0f, 0f, 0f);float3(0.03939011f, 0f, -0.00178995f);0;65
18;14;float3(0f, 0f, 0f);float3(0.04062058f, 0f, 0.0005989635f);0;65
18;15;float3(0f, 0f, 0f);float3(0.04035315f, 0f, 0.004691884f);0;65
18;16;float3(0f, 0f, 0f);float3(0.04040711f, 0f, -0.004201832f);0;65
18;17;float3(0f, 0f, 0f);float3(0.04061773f, 0f, 0.0007683193f);0;65
18;18;float3(0f, 0f, 0f);float3(0.04062397f, 0f, -0.0002898773f);0;65
18;19;float3(0f, 0f, 0f);float3(0.04022542f, 0f, -0.005683837f);0;65
18;20;float3(0f, 0f, 0f);float3(0.04056307f, 0f, 0.00224236f);0;65
18;21;float3(0f, 0f, 0f);float3(0.040471f, 0f, 0.003533918f);0;65
18;22;float3(0f, 0f, 0f);float3(0.03999315f, 0f, -0.007137101f);0;65
18;23;float3(0f, 0f, 0f);float3(0.04056228f, 0f, 0.002256565f);0;65
18;24;float3(0f, 0f, 0f);float3(0.04058545f, 0f, -0.001792029f);0;65
18;25;float3(0f, 0f, 0f);float3(0.04042533f, 0f, -0.004022846f);0;65
18;26;float3(0f, 0f, 0f);float3(0.03334264f, 0f, -0.002220426f);0;65
18;27;float3(0f, 0f, 0f);float3(0.04062166f, 0f, 0.000520662f);0;65
18;28;float3(0f, 0f, 0f);float3(0.03067713f, 0f, -0.003464135f);0;65
18;29;float3(0f, 0f, 0f);float3(0.04062255f, 0f, -0.0004459865f);0;65
18;30;float3(0f, 0f, 0f);float3(0.04062464f, 0f, 0.0001709967f);0;65
18;31;float3(0f, 0f, 0f);float3(0.04055638f, 0f, 0.002360203f);0;65
18;32;float3(0f, 0f, 0f);float3(0.03978875f, 0f, -0.008200354f);0;65
18;33;float3(0f, 0f, 0f);float3(0.04044669f, 0f, 0.003802067f);0;65
18;34;float3(0f, 0f, 0f);float3(0.04061646f, 0f, 0.0008329484f);0;65
18;35;float3(0f, 0f, 0f);float3(0.03641155f, 0f, -0.005643948f);0;65
18;36;float3(0f, 0f, 0f);float3(0.04048216f, 0f, -0.003403791f);0;65
18;37;float3(0f, 0f, 0f);float3(0.04052918f, 0f, 0.002788563f);0;65
18;38;float3(0f, 0f, 0f);float3(0.04058548f, 0f, 0.001791354f);0;65
18;39;float3(0f, 0f, 0f);float3(0.04041409f, 0f, -0.004134169f);0;65
18;40;float3(0f, 0f, 0f);float3(0.04061432f, 0f, 0.0009313697f);0;65
18;41;float3(0f, 0f, 0f);float3(0.04049941f, 0f, -0.003191919f);0;65
18;42;float3(0f, 0f, 0f);float3(0.04052278f, 0f, -0.002880107f);0;65
18;43;float3(0f, 0f, 0f);float3(0.0401377f, 0f, 0.006273403f);0;65
18;44;float3(0f, 0f, 0f);float3(0.04062286f, 0f, -0.0004166395f);0;65
18;45;float3(0f, 0f, 0f);float3(0.04056153f, 0f, -0.002269851f);0;65
18;46;float3(0f, 0f, 0f);float3(0.04059277f, 0f, -0.001617805f);0;65
18;47;float3(0f, 0f, 0f);float3(0.04054713f, 0f, 0.002514184f);0;65
18;48;float3(0f, 0f, 0f);float3(0.04022796f, 0f, 0.005665849f);0;65
18;49;float3(0f, 0f, 0f);float3(0.04042125f, 0f, 0.004063644f);0;65
18;50;float3(0f, 0f, 0f);float3(0.03879363f, 0f, 0.01206003f);0;65
18;51;float3(0f, 0f, 0f);float3(0.04058132f, 0f, 0.001883359f);0;65
18;52;float3(0f, 0f, 0f);float3(0.03606666f, 0f, 0.006935276f);0;65
18;53;float3(0f, 0f, 0f);float3(0.03781396f, 0f, 0.01015135f);0;65
18;54;float3(0f, 0f, 0f);float3(0.03465058f, 0f, 0.01410815f);0;65
18;55;float3(0f, 0f, 0f);float3(0.0383025f, 0f, 0.01353918f);0;65
18;56;float3(0f, 0f, 0f);float3(0.02953629f, 0f, 0.02078501f);0;65
18;57;float3(0f, 0f, 0f);float3(0.00666092f, 0f, 0.01938206f);0;65
18;58;float3(0f, 0f, 0f);float3(0.007871104f, 0f, 0.02744037f);0;65
18;59;float3(0f, 0f, 0f);float3(0.02237452f, 0f, 0.02217644f);0;65
18;60;float3(0f, 0f, 0f);float3(0.007963675f, 0f, 0.02563431f);0;65
18;61;float3(0f, 0f, 0f);float3(0.01995294f, 0f, 0.02047771f);0;65
18;62;float3(0f, 0f, 0f);float3(-0.01098616f, 0f, 0.02782263f);0;65
18;63;float3(0f, 0f, 0f);float3(-0.007376902f, 0f, 0.03111882f);0;65
18;64;float3(0f, 0f, 0f);float3(-0.01196377f, 0f, 0.02799138f);0;65
18;65;float3(0f, 0f, 0f);float3(-0.01532278f, 0f, 0.01913879f);0;65
18;66;float3(0f, 0f, 0f);float3(-0.01379435f, 0f, 0.02196511f);0;65
18;67;float3(0f, 0f, 0f);float3(-0.02531086f, 0f, 0.02069765f);0;65
18;68;float3(0f, 0f, 0f);float3(-0.0299199f, 0f, 0.0178255f);0;65
18;69;float3(0f, 0f, 0f);float3(-0.03178705f, 0f, 0.02137835f);0;65
18;70;float3(0f, 0f, 0f);float3(-0.03743379f, 0f, 0.01578297f);0;65
18;71;float3(0f, 0f, 0f);float3(-0.03189908f, 0f, 0.00774199f);0;65
18;72;float3(0f, 0f, 0f);float3(0.03864248f, 0f, 0.01253592f);0;65
18;73;float3(0f, 0f, 0f);float3(0.02909019f, 0f, 0.01451693f);0;65
18;74;float3(0f, 0f, 0f);float3(0.02275823f, 0f, 0.03181379f);0;65
18;75;float3(0f, 0f, 0f);float3(0.02912511f, 0f, 0.01751244f);0;65
18;76;float3(0f, 0f, 0f);float3(0.02767015f, 0f, 0.0297448f);0;65
18;77;float3(0f, 0f, 0f);float3(0.00405323f, 0f, 0.0342963f);0;65
18;78;float3(0f, 0f, 0f);float3(0.01763918f, 0f, 0.02501248f);0;65
18;79;float3(0f, 0f, 0f);float3(0.01451677f, 0f, 0.03472196f);0;65
18;80;float3(0f, 0f, 0f);float3(0.01100141f, 0f, 0.03910702f);0;65
18;81;float3(0f, 0f, 0f);float3(0.006470846f, 0f, 0.04010634f);0;65
18;82;float3(0f, 0f, 0f);float3(-0.003458983f, 0f, 0.02779273f);0;65
18;83;float3(0f, 0f, 0f);float3(0.005431119f, 0f, 0.03359202f);0;65
18;84;float3(0f, 0f, 0f);float3(-0.002397896f, 0f, 0.04055417f);0;65
18;85;float3(0f, 0f, 0f);float3(-0.0005537f, 0f, 0.04062122f);0;65
18;86;float3(0f, 0f, 0f);float3(-0.01638473f, 0f, 0.03717433f);0;65
18;87;float3(0f, 0f, 0f);float3(-0.0125233f, 0f, 0.02935977f);0;65
18;88;float3(0f, 0f, 0f);float3(-0.02108087f, 0f, 0.03472733f);0;65
18;89;float3(0f, 0f, 0f);float3(-0.0191526f, 0f, 0.03582692f);0;65
18;90;float3(0f, 0f, 0f);float3(-0.02367288f, 0f, 0.03301492f);0;65
18;91;float3(0f, 0f, 0f);float3(-0.02196524f, 0f, 0.03417482f);0;65
18;92;float3(0f, 0f, 0f);float3(-0.03310039f, 0f, 0.02355324f);0;65
18;93;float3(0f, 0f, 0f);float3(0.03371297f, 0f, 0.02266773f);0;65
18;94;float3(0f, 0f, 0f);float3(0.01843817f, 0f, 0.03619978f);0;65
18;95;float3(0f, 0f, 0f);float3(0.02389359f, 0f, 0.03285555f);0;65
18;96;float3(0f, 0f, 0f);float3(0.02326583f, 0f, 0.03330303f);0;65
18;97;float3(0f, 0f, 0f);float3(0.004971506f, 0f, 0.04031966f);0;65
18;98;float3(0f, 0f, 0f);float3(0.01756709f, 0f, 0.03663042f);0;65
18;99;float3(0f, 0f, 0f);float3(0.01291481f, 0f, 0.0385175f);0;65
19;0;float3(0f, 0f, 0f);float3(0.03877085f, 0f, -0.008819014f);0;65
19;1;float3(0f, 0f, 0f);float3(0.04030357f, 0f, -0.005100301f);0;65
19;2;float3(0f, 0f, 0f);float3(0.03700079f, 0f, -0.01393397f);0;65
19;3;float3(0f, 0f, 0f);float3(0.04061707f, 0f, 0.0008025956f);0;65
19;4;float3(0f, 0f, 0f);float3(0.04050016f, 0f, -0.003182357f);0;65
19;5;float3(0f, 0f, 0f);float3(0.04054192f, 0f, 0.002596732f);0;65
19;6;float3(0f, 0f, 0f);float3(0.04061557f, 0f, -0.0008750642f);0;65
19;7;float3(0f, 0f, 0f);float3(0.03990158f, 0f, 0.005396259f);0;65
19;8;float3(0f, 0f, 0f);float3(0.04042546f, 0f, -0.004021513f);0;65
19;9;float3(0f, 0f, 0f);float3(0.04061211f, 0f, -0.001023481f);0;65
19;10;float3(0f, 0f, 0f);float3(0.04062485f, 0f, -0.0001109479f);0;65
19;11;float3(0f, 0f, 0f);float3(0.04059471f, 0f, 0.0015684f);0;65
19;12;float3(0f, 0f, 0f);float3(0.04051939f, 0f, 0.002927381f);0;65
19;13;float3(0f, 0f, 0f);float3(0.04041459f, 0f, -0.001176017f);0;65
19;14;float3(0f, 0f, 0f);float3(0.04061974f, 0f, 0.0006539188f);0;65
19;15;float3(0f, 0f, 0f);float3(0.04024065f, 0f, 0.005574973f);0;65
19;16;float3(0f, 0f, 0f);float3(0.04038526f, 0f, -0.004406924f);0;65
19;17;float3(0f, 0f, 0f);float3(0.04057809f, 0f, 0.001951772f);0;65
19;18;float3(0f, 0f, 0f);float3(0.04059523f, 0f, -0.001555011f);0;65
19;19;float3(0f, 0f, 0f);float3(0.04031909f, 0f, -0.004976088f);0;65
19;20;float3(0f, 0f, 0f);float3(0.04058533f, 0f, 0.001794939f);0;65
19;21;float3(0f, 0f, 0f);float3(0.0405579f, 0f, 0.002333972f);0;65
19;22;float3(0f, 0f, 0f);float3(0.04049568f, 0f, -0.003238891f);0;65
19;23;float3(0f, 0f, 0f);float3(0.04042188f, 0f, 0.004057318f);0;65
19;24;float3(0f, 0f, 0f);float3(0.04058394f, 0f, -0.001826037f);0;65
19;25;float3(0f, 0f, 0f);float3(0.04044216f, 0f, -0.003849937f);0;65
19;26;float3(0f, 0f, 0f);float3(0.04058331f, 0f, -0.001839998f);0;65
19;27;float3(0f, 0f, 0f);float3(0.0406234f, 0f, 0.0003602939f);0;65
19;28;float3(0f, 0f, 0f);float3(0.03058884f, 0f, -0.003351872f);0;65
19;29;float3(0f, 0f, 0f);float3(0.040625f, 0f, -4.658812E-06f);0;65
19;30;float3(0f, 0f, 0f);float3(0.04022269f, 0f, 0.005703159f);0;65
19;31;float3(0f, 0f, 0f);float3(0.0405749f, 0f, 0.002016897f);0;65
19;32;float3(0f, 0f, 0f);float3(0.03965502f, 0f, -0.008824388f);0;65
19;33;float3(0f, 0f, 0f);float3(0.04044314f, 0f, 0.003839609f);0;65
19;34;float3(0f, 0f, 0f);float3(0.04059692f, 0f, -0.001510117f);0;65
19;35;float3(0f, 0f, 0f);float3(0.0379266f, 0f, -0.005902625f);0;65
19;36;float3(0f, 0f, 0f);float3(0.04045995f, 0f, -0.003658315f);0;65
19;37;float3(0f, 0f, 0f);float3(0.04048412f, 0f, 0.003380276f);0;65
19;38;float3(0f, 0f, 0f);float3(0.0405914f, 0f, 0.001651763f);0;65
19;39;float3(0f, 0f, 0f);float3(0.04044649f, 0f, -0.003804155f);0;65
19;40;float3(0f, 0f, 0f);float3(0.04061472f, 0f, 0.0009138908f);0;65
19;41;float3(0f, 0f, 0f);float3(0.04041044f, 0f, -0.004169757f);0;65
19;42;float3(0f, 0f, 0f);float3(0.04052768f, 0f, -0.00281028f);0;65
19;43;float3(0f, 0f, 0f);float3(0.03992311f, 0f, 0.00751903f);0;65
19;44;float3(0f, 0f, 0f);float3(0.04062011f, 0f, -0.0006298085f);0;65
19;45;float3(0f, 0f, 0f);float3(0.0404903f, 0f, -0.00330542f);0;65
19;46;float3(0f, 0f, 0f);float3(0.04058579f, 0f, -0.001784511f);0;65
19;47;float3(0f, 0f, 0f);float3(0.04062499f, 0f, 2.406916E-05f);0;65
19;48;float3(0f, 0f, 0f);float3(0.040464f, 0f, 0.003613212f);0;65
19;49;float3(0f, 0f, 0f);float3(0.03984633f, 0f, 0.007915854f);0;65
19;50;float3(0f, 0f, 0f);float3(0.03791993f, 0f, 0.01457631f);0;65
19;51;float3(0f, 0f, 0f);float3(0.040606f, 0f, 0.001242226f);0;65
19;52;float3(0f, 0f, 0f);float3(0.03355782f, 0f, 0.006622231f);0;65
19;53;float3(0f, 0f, 0f);float3(0.03905508f, 0f, 0.01118441f);0;65
19;54;float3(0f, 0f, 0f);float3(0.03214908f, 0f, 0.01360711f);0;65
19;55;float3(0f, 0f, 0f);float3(0.03831787f, 0f, 0.01349562f);0;65
19;56;float3(0f, 0f, 0f);float3(0.03099805f, 0f, 0.02236732f);0;65
19;57;float3(0f, 0f, 0f);float3(0.01070851f, 0f, 0.01929297f);0;65
19;58;float3(0f, 0f, 0f);float3(0.01228375f, 0f, 0.03064756f);0;65
19;59;float3(0f, 0f, 0f);float3(0.02613767f, 0f, 0.02303597f);0;65
19;60;float3(0f, 0f, 0f);float3(0.006789647f, 0f, 0.0294394f);0;65
19;61;float3(0f, 0f, 0f);float3(0.0194457f, 0f, 0.01960103f);0;65
19;62;float3(0f, 0f, 0f);float3(-0.007525202f, 0f, 0.02758301f);0;65
19;63;float3(0f, 0f, 0f);float3(-0.004578568f, 0f, 0.02939967f);0;65
19;64;float3(0f, 0f, 0f);float3(-0.01616823f, 0f, 0.03070174f);0;65
19;65;float3(0f, 0f, 0f);float3(-0.01790469f, 0f, 0.02492306f);0;65
19;66;float3(0f, 0f, 0f);float3(-0.01581029f, 0f, 0.0225842f);0;65
19;67;float3(0f, 0f, 0f);float3(-0.02671586f, 0f, 0.02146185f);0;65
19;68;float3(0f, 0f, 0f);float3(-0.03390669f, 0f, 0.01898229f);0;65
19;69;float3(0f, 0f, 0f);float3(-0.02992247f, 0f, 0.01957281f);0;65
19;70;float3(0f, 0f, 0f);float3(-0.03694768f, 0f, 0.01688963f);0;65
19;71;float3(0f, 0f, 0f);float3(-0.03111385f, 0f, 0.007722872f);0;65
19;72;float3(0f, 0f, 0f);float3(0.03873363f, 0f, 0.01225139f);0;65
19;73;float3(0f, 0f, 0f);float3(0.02735825f, 0f, 0.01352497f);0;65
19;74;float3(0f, 0f, 0f);float3(0.02669695f, 0f, 0.03062129f);0;65
19;75;float3(0f, 0f, 0f);float3(0.02685717f, 0f, 0.01601381f);0;65
19;76;float3(0f, 0f, 0f);float3(0.02817769f, 0f, 0.02926446f);0;65
19;77;float3(0f, 0f, 0f);float3(0.005000514f, 0f, 0.03516481f);0;65
19;78;float3(0f, 0f, 0f);float3(0.01946866f, 0f, 0.02427136f);0;65
19;79;float3(0f, 0f, 0f);float3(0.01342607f, 0f, 0.03508455f);0;65
19;80;float3(0f, 0f, 0f);float3(0.01221115f, 0f, 0.03874633f);0;65
19;81;float3(0f, 0f, 0f);float3(0.006037856f, 0f, 0.04017381f);0;65
19;82;float3(0f, 0f, 0f);float3(-0.003318763f, 0f, 0.02994545f);0;65
19;83;float3(0f, 0f, 0f);float3(0.006665545f, 0f, 0.03719179f);0;65
19;84;float3(0f, 0f, 0f);float3(-0.00379773f, 0f, 0.0404471f);0;65
19;85;float3(0f, 0f, 0f);float3(0.0007337597f, 0f, 0.04061837f);0;65
19;86;float3(0f, 0f, 0f);float3(-0.0164716f, 0f, 0.03713593f);0;65
19;87;float3(0f, 0f, 0f);float3(-0.01473037f, 0f, 0.02861349f);0;65
19;88;float3(0f, 0f, 0f);float3(-0.01764184f, 0f, 0.03659448f);0;65
19;89;float3(0f, 0f, 0f);float3(-0.01921214f, 0f, 0.03579503f);0;65
19;90;float3(0f, 0f, 0f);float3(-0.02374265f, 0f, 0.03296478f);0;65
19;91;float3(0f, 0f, 0f);float3(-0.02575148f, 0f, 0.03142056f);0;65
19;92;float3(0f, 0f, 0f);float3(-0.03613743f, 0f, 0.01856009f);0;65
19;93;float3(0f, 0f, 0f);float3(0.03234947f, 0f, 0.02457442f);0;65
19;94;float3(0f, 0f, 0f);float3(0.01971633f, 0f, 0.03551981f);0;65
19;95;float3(0f, 0f, 0f);float3(0.02499319f, 0f, 0.03202704f);0;65
19;96;float3(0f, 0f, 0f);float3(0.02337522f, 0f, 0.03322634f);0;65
19;97;float3(0f, 0f, 0f);float3(0.007955125f, 0f, 0.0398385f);0;65
19;98;float3(0f, 0f, 0f);float3(0.02004262f, 0f, 0.03533672f);0;65
19;99;float3(0f, 0f, 0f);float3(0.01310135f, 0f, 0.03845445f);0;65
20;0;float3(0f, 0f, 0f);float3(0.03656313f, 0f, -0.01087362f);0;65
20;1;float3(0f, 0f, 0f);float3(0.03905632f, 0f, -0.004291135f);0;65
20;2;float3(0f, 0f, 0f);float3(0.03804584f, 0f, -0.01424445f);0;65
20;3;float3(0f, 0f, 0f);float3(0.04061481f, 0f, 0.0009096526f);0;65
20;4;float3(0f, 0f, 0f);float3(0.04041374f, 0f, -0.00413762f);0;65
20;5;float3(0f, 0f, 0f);float3(0.04061814f, 0f, 0.0007463647f);0;65
20;6;float3(0f, 0f, 0f);float3(0.04060824f, 0f, 0.001166853f);0;65
20;7;float3(0f, 0f, 0f);float3(0.03997072f, 0f, 0.007261666f);0;65
20;8;float3(0f, 0f, 0f);float3(0.04017161f, 0f, -0.006052468f);0;65
20;9;float3(0f, 0f, 0f);float3(0.04062157f, 0f, -0.0005277321f);0;65
20;10;float3(0f, 0f, 0f);float3(0.04060622f, 0f, -0.001235252f);0;65
20;11;float3(0f, 0f, 0f);float3(0.04061867f, 0f, -0.0007170176f);0;65
20;12;float3(0f, 0f, 0f);float3(0.04061503f, 0f, 0.0008996811f);0;65
20;13;float3(0f, 0f, 0f);float3(0.03730541f, 0f, -0.00105779f);0;65
20;14;float3(0f, 0f, 0f);float3(0.04051184f, 0f, 0.003030058f);0;65
20;15;float3(0f, 0f, 0f);float3(0.04006519f, 0f, 0.00672096f);0;65
20;16;float3(0f, 0f, 0f);float3(0.04036675f, 0f, -0.004573399f);0;65
20;17;float3(0f, 0f, 0f);float3(0.04060515f, 0f, 0.001269851f);0;65
20;18;float3(0f, 0f, 0f);float3(0.04062435f, 0f, 0.0002297146f);0;65
20;19;float3(0f, 0f, 0f);float3(0.04030249f, 0f, -0.005108823f);0;65
20;20;float3(0f, 0f, 0f);float3(0.04059779f, 0f, 0.001486649f);0;65
20;21;float3(0f, 0f, 0f);float3(0.04058398f, 0f, 0.001825265f);0;65
20;22;float3(0f, 0f, 0f);float3(0.04062498f, 0f, 3.700193E-05f);0;65
20;23;float3(0f, 0f, 0f);float3(0.04057355f, 0f, 0.002043936f);0;65
20;24;float3(0f, 0f, 0f);float3(0.04059424f, 0f, -0.001580643f);0;65
20;25;float3(0f, 0f, 0f);float3(0.04043531f, 0f, -0.003921251f);0;65
20;26;float3(0f, 0f, 0f);float3(0.04059916f, 0f, -0.001448889f);0;65
20;27;float3(0f, 0f, 0f);float3(0.04062431f, 0f, 0.0002356814f);0;65
20;28;float3(0f, 0f, 0f);float3(0.03515559f, 0f, -0.005540322f);0;65
20;29;float3(0f, 0f, 0f);float3(0.04062484f, 0f, 0.0001143576f);0;65
20;30;float3(0f, 0f, 0f);float3(0.04020917f, 0f, 0.005797661f);0;65
20;31;float3(0f, 0f, 0f);float3(0.04058278f, 0f, 0.001851669f);0;65
20;32;float3(0f, 0f, 0f);float3(0.0393821f, 0f, -0.009971973f);0;65
20;33;float3(0f, 0f, 0f);float3(0.04016878f, 0f, 0.006071201f);0;65
20;34;float3(0f, 0f, 0f);float3(0.04059374f, 0f, -0.001593356f);0;65
20;35;float3(0f, 0f, 0f);float3(0.03558147f, 0f, -0.005200283f);0;65
20;36;float3(0f, 0f, 0f);float3(0.04060248f, 0f, -0.001352524f);0;65
20;37;float3(0f, 0f, 0f);float3(0.04049724f, 0f, 0.003219319f);0;65
20;38;float3(0f, 0f, 0f);float3(0.04054061f, 0f, 0.00261717f);0;65
20;39;float3(0f, 0f, 0f);float3(0.04048337f, 0f, -0.003389301f);0;65
20;40;float3(0f, 0f, 0f);float3(0.0406204f, 0f, 0.0006114308f);0;65
20;41;float3(0f, 0f, 0f);float3(0.04041391f, 0f, -0.004136023f);0;65
20;42;float3(0f, 0f, 0f);float3(0.03889544f, 0f, -0.002552528f);0;65
20;43;float3(0f, 0f, 0f);float3(0.03988538f, 0f, 0.007716695f);0;65
20;44;float3(0f, 0f, 0f);float3(0.04061506f, 0f, 0.0008985035f);0;65
20;45;float3(0f, 0f, 0f);float3(0.04049134f, 0f, -0.003292745f);0;65
20;46;float3(0f, 0f, 0f);float3(0.04059524f, 0f, -0.001554668f);0;65
20;47;float3(0f, 0f, 0f);float3(0.04060137f, 0f, 0.001385438f);0;65
20;48;float3(0f, 0f, 0f);float3(0.039988f, 0f, 0.00716591f);0;65
20;49;float3(0f, 0f, 0f);float3(0.03979283f, 0f, 0.008180547f);0;65
20;50;float3(0f, 0f, 0f);float3(0.03811579f, 0f, 0.01405622f);0;65
20;51;float3(0f, 0f, 0f);float3(0.04056761f, 0f, 0.002158507f);0;65
20;52;float3(0f, 0f, 0f);float3(0.03838935f, 0f, 0.005288925f);0;65
20;53;float3(0f, 0f, 0f);float3(0.03925861f, 0f, 0.01044758f);0;65
20;54;float3(0f, 0f, 0f);float3(0.03456227f, 0f, 0.01463396f);0;65
20;55;float3(0f, 0f, 0f);float3(0.03149408f, 0f, 0.01823111f);0;65
20;56;float3(0f, 0f, 0f);float3(0.03325621f, 0f, 0.02271102f);0;65
20;57;float3(0f, 0f, 0f);float3(0.00991808f, 0f, 0.01774179f);0;65
20;58;float3(0f, 0f, 0f);float3(0.01189398f, 0f, 0.02850879f);0;65
20;59;float3(0f, 0f, 0f);float3(0.02597049f, 0f, 0.02268049f);0;65
20;60;float3(0f, 0f, 0f);float3(0.006378186f, 0f, 0.02725603f);0;65
20;61;float3(0f, 0f, 0f);float3(0.01979039f, 0f, 0.02311952f);0;65
20;62;float3(0f, 0f, 0f);float3(-0.00529578f, 0f, 0.0272717f);0;65
20;63;float3(0f, 0f, 0f);float3(-0.005303016f, 0f, 0.02749057f);0;65
20;64;float3(0f, 0f, 0f);float3(-0.01930092f, 0f, 0.02967241f);0;65
20;65;float3(0f, 0f, 0f);float3(-0.01757038f, 0f, 0.02843012f);0;65
20;66;float3(0f, 0f, 0f);float3(-0.02122576f, 0f, 0.02332594f);0;65
20;67;float3(0f, 0f, 0f);float3(-0.02263269f, 0f, 0.02032024f);0;65
20;68;float3(0f, 0f, 0f);float3(-0.03423337f, 0f, 0.01903235f);0;65
20;69;float3(0f, 0f, 0f);float3(-0.02979575f, 0f, 0.01720461f);0;65
20;70;float3(0f, 0f, 0f);float3(-0.0370063f, 0f, 0.0167608f);0;65
20;71;float3(0f, 0f, 0f);float3(-0.03185913f, 0f, 0.01189357f);0;65
20;72;float3(0f, 0f, 0f);float3(0.03741338f, 0f, 0.01583129f);0;65
20;73;float3(0f, 0f, 0f);float3(0.02538476f, 0f, 0.01253072f);0;65
20;74;float3(0f, 0f, 0f);float3(0.0306136f, 0f, 0.02513452f);0;65
20;75;float3(0f, 0f, 0f);float3(0.02496681f, 0f, 0.01479408f);0;65
20;76;float3(0f, 0f, 0f);float3(0.02740737f, 0f, 0.02998711f);0;65
20;77;float3(0f, 0f, 0f);float3(0.001024733f, 0f, 0.03376964f);0;65
20;78;float3(0f, 0f, 0f);float3(0.02029515f, 0f, 0.02255223f);0;65
20;79;float3(0f, 0f, 0f);float3(0.0167929f, 0f, 0.03469591f);0;65
20;80;float3(0f, 0f, 0f);float3(0.01334643f, 0f, 0.03837008f);0;65
20;81;float3(0f, 0f, 0f);float3(0.00576234f, 0f, 0.04021425f);0;65
20;82;float3(0f, 0f, 0f);float3(-0.005260247f, 0f, 0.03282504f);0;65
20;83;float3(0f, 0f, 0f);float3(0.006063549f, 0f, 0.03857719f);0;65
20;84;float3(0f, 0f, 0f);float3(-0.00575412f, 0f, 0.04021543f);0;65
20;85;float3(0f, 0f, 0f);float3(0.001088905f, 0f, 0.0406104f);0;65
20;86;float3(0f, 0f, 0f);float3(-0.01594588f, 0f, 0.03736468f);0;65
20;87;float3(0f, 0f, 0f);float3(-0.01386598f, 0f, 0.02635168f);0;65
20;88;float3(0f, 0f, 0f);float3(-0.01781858f, 0f, 0.03650875f);0;65
20;89;float3(0f, 0f, 0f);float3(-0.01793318f, 0f, 0.03645259f);0;65
20;90;float3(0f, 0f, 0f);float3(-0.02534896f, 0f, 0.0317462f);0;65
20;91;float3(0f, 0f, 0f);float3(-0.02656565f, 0f, 0.03073527f);0;65
20;92;float3(0f, 0f, 0f);float3(-0.03514508f, 0f, 0.02037679f);0;65
20;93;float3(0f, 0f, 0f);float3(0.02997879f, 0f, 0.02741646f);0;65
20;94;float3(0f, 0f, 0f);float3(0.01807049f, 0f, 0.0359396f);0;65
20;95;float3(0f, 0f, 0f);float3(0.02705884f, 0f, 0.03030198f);0;65
20;96;float3(0f, 0f, 0f);float3(0.02050908f, 0f, 0.03213032f);0;65
20;97;float3(0f, 0f, 0f);float3(0.008323904f, 0f, 0.03976309f);0;65
